Date;Timestamp;DeviceOrientation;GyroscopeX;GyroscopeY;GyroscopeZ;Label
2024-10-10 01:24:56;1728512696.089954;faceUp;-0.4023993909358978;-0.07479221373796463;-0.06851860880851746;
2024-10-10 01:24:56;1728512696.0958529;faceUp;-0.41903001070022583;-0.771977961063385;0.08808431774377823;
2024-10-10 01:24:56;1728512696.116646;faceUp;-0.33246371150016785;-0.08316412568092346;0.22898738086223602;
2024-10-10 01:24:56;1728512696.168745;faceUp;-0.3109232485294342;-0.5257037281990051;0.07920373976230621;
2024-10-10 01:24:56;1728512696.2179198;faceUp;-0.09081325680017471;-0.3385394513607025;-0.20199091732501984;
2024-10-10 01:24:56;1728512696.267514;faceUp;-0.2706812918186188;0.2673773765563965;0.1362137645483017;
2024-10-10 01:24:56;1728512696.317216;faceUp;-0.9827762246131897;0.6646645665168762;0.9004051685333252;
2024-10-10 01:24:56;1728512696.3680649;faceUp;0.6169425845146179;-0.09027743339538574;-0.27388134598731995;
2024-10-10 01:24:56;1728512696.416842;faceUp;1.7681288719177246;-1.0548243522644043;-1.010028600692749;
2024-10-10 01:24:56;1728512696.467762;faceUp;-0.4732424020767212;-2.0319929122924805;-0.7487698197364807;
2024-10-10 01:24:56;1728512696.516755;faceUp;-1.2561722993850708;-1.5770177841186523;-0.5766012668609619;
2024-10-10 01:24:56;1728512696.5676541;faceUp;-0.2707502841949463;0.11183065921068192;0.5359417200088501;
2024-10-10 01:24:56;1728512696.6178532;faceUp;-0.04198500141501427;-0.29518982768058777;-0.08845103532075882;
2024-10-10 01:24:56;1728512696.666333;faceUp;0.18231813609600067;-0.02839675359427929;0.35974565148353577;
2024-10-10 01:24:56;1728512696.717051;faceUp;1.2368351221084595;-1.5078799724578857;0.031687621027231216;
2024-10-10 01:24:56;1728512696.765668;faceUp;1.1627368927001953;-2.442570924758911;0.6379943490028381;
2024-10-10 01:24:56;1728512696.813109;faceUp;0.7165959477424622;-3.2526535987854004;1.4893581867218018;
2024-10-10 01:24:56;1728512696.865509;faceUp;2.704744577407837;-4.630743026733398;2.3000645637512207;
2024-10-10 01:24:56;1728512696.915421;faceUp;0.8847748041152954;-3.1654229164123535;2.6731348037719727;
2024-10-10 01:24:56;1728512696.963373;faceUp;2.3464348316192627;-3.789747714996338;3.364403247833252;
2024-10-10 01:24:56;1728512697.0131931;faceUp;2.63741397857666;-2.162684440612793;3.3041622638702393;
2024-10-10 01:24:56;1728512697.062663;faceUp;2.1025595664978027;-1.5386236906051636;3.0441694259643555;
2024-10-10 01:24:56;1728512697.112091;faceUp;1.874956727027893;-0.6056675314903259;2.113774061203003;
2024-10-10 01:24:56;1728512697.160186;faceUp;2.026810646057129;0.07952705025672913;1.1548728942871094;
2024-10-10 01:24:56;1728512697.212222;faceUp;0.4154834747314453;0.8419221639633179;0.010267817415297031;
2024-10-10 01:24:56;1728512697.2604442;faceUp;0.7146710157394409;0.3497878313064575;-0.1498105376958847;
2024-10-10 01:24:56;1728512697.3110042;faceUp;-0.0355026014149189;-0.8985785245895386;-0.3228837847709656;
2024-10-10 01:24:56;1728512697.360379;faceUp;-0.9703488349914551;-0.5715609788894653;-0.6691639423370361;
2024-10-10 01:24:56;1728512697.410136;faceUp;-0.7281766533851624;-0.6110529899597168;-0.4644606113433838;
2024-10-10 01:24:56;1728512697.4587212;faceUp;0.9011173248291016;1.4167345762252808;-1.3850592374801636;
2024-10-10 01:24:56;1728512697.510243;faceUp;-0.18994197249412537;-1.3989592790603638;0.4455290138721466;
2024-10-10 01:24:56;1728512697.559418;faceUp;1.1218839883804321;-0.6094492077827454;0.152630016207695;
2024-10-10 01:24:56;1728512697.609945;faceUp;0.35188186168670654;-1.1125144958496094;0.7859774231910706;
2024-10-10 01:24:56;1728512697.659604;faceUp;-0.06299334764480591;-1.2127937078475952;1.339385986328125;
2024-10-10 01:24:56;1728512697.709406;landscapeLeft;-1.3885663747787476;-1.727601408958435;2.396425247192383;
2024-10-10 01:24:56;1728512697.7600179;landscapeLeft;0.37292030453681946;-0.8390030860900879;2.3515264987945557;
2024-10-10 01:24:56;1728512697.812245;landscapeLeft;0.5485715270042419;0.14857375621795654;2.45888090133667;
2024-10-10 01:24:56;1728512697.858541;landscapeLeft;0.8444415330886841;0.8327635526657104;1.531619906425476;
2024-10-10 01:24:56;1728512697.910351;landscapeLeft;1.1852704286575317;1.506883144378662;1.50092613697052;
2024-10-10 01:24:56;1728512697.958947;landscapeLeft;0.018871426582336426;1.509506344795227;0.8018660545349121;
2024-10-10 01:24:56;1728512698.008089;landscapeLeft;-0.6341388821601868;1.199427843093872;0.4945833683013916;
2024-10-10 01:24:56;1728512698.058878;landscapeLeft;-0.12138181924819946;0.703603982925415;0.27693918347358704;
2024-10-10 01:24:56;1728512698.10845;landscapeLeft;-0.6029269099235535;1.4401490688323975;0.04363216459751129;
2024-10-10 01:24:56;1728512698.155863;landscapeLeft;-0.7807498574256897;0.06655319035053253;-0.7457602024078369;
2024-10-10 01:24:56;1728512698.207051;landscapeLeft;-0.010025735944509506;-0.7511531114578247;-0.13943831622600555;
